#0:PFC	1:FBS_max	2:Gene1	3:Gene2	4:FBS_PPI	5:FBS_Metabolic	6:FBS_Signaling	7:FBS_Complex	8:LLR_MEX	9:LLR_PIN	10:LLR_SCL	11:LLR_PHP	12:LLR_MIR	13:LLR_TFB	14:LLR_PEX	15:LLR_GIN	16:LLR_DOM	17:LLR_QMS	18:LLR_HSA	19:LLR_MMU	20:LLR_RNO	21:LLR_CFA	22:LLR_GGA	23:LLR_DRE	24:LLR_CIN	25:LLR_DME	26:LLR_CEL	27:LLR_BTA	28:LLR_SCE	29:LLR_ATH	30:LLR_SPO	31:LLR_BSU	32:LLR_ECO	33:LLR_PFA	34:LLR_OSA	35:Max_category
0.998	13.077	FAS2	OLA1	0.141	1.428	0.123	13.077	0.424	12.179	-0.278	0.505		0.247															13.071		0.242					Complex
1.000	20.808	RVB2	TEF4	10.049	9.312	-3.766	20.808	4.197	13.798	0.000	1.364	0.089	-0.169	-0.075			1.604	4.399	2.190	1.564	0.086				0.578	0.095		14.801	-0.066	-0.201			0.544	3.692	Complex
1.000	33.122	RPS6A	RPS4A	31.597	33.122	7.081	25.200	11.859	5.387	3.320	3.031		6.454	0.169			2.903	9.033	3.215		0.277	5.197	3.657		3.313	10.031		24.844	7.902	1.638			4.053	8.361	Metabolic
1.000	32.225	RPS6A	RPL20A	27.904	32.225	13.357	22.894	11.098	5.250	3.320	3.031		6.282	-0.206			3.451	9.719	5.956		0.216	3.559	3.242		4.360	4.974		24.234	9.406				1.935	8.180	Metabolic
1.000	16.868	ILV5	CDC33	4.975	6.461	-1.082	16.868	1.915	12.170	0.000	0.989		1.448				0.346											15.801	1.610	-0.201				-0.619	Complex
0.999	14.173	PGI1	RPS3	14.173	12.718	-3.784	13.615	2.460	5.486	-0.668	2.607		2.394	-0.109			2.003	1.279	0.479	-1.160	-0.871	-0.353			0.606	-0.140	0.173	10.912	-0.493	-0.343	0.205	-0.491	2.218	0.309	PPI
1.000	15.532	FAS2	RPL13B	4.085	5.108	-2.310	15.532	1.588	12.179	0.000	0.693		1.073															15.585		-0.201					Complex
1.000	15.287	RPL20A	CDC33	15.113	9.542	-1.003	15.287	5.070	4.242	0.680	2.959		0.618	-0.075			1.793	0.532	-0.882	0.753	0.210	-0.177	-0.091		-0.522	0.138	-0.206	13.301	2.042				1.806	1.118	Complex
1.000	25.427	RPS6A	PAB1	15.571	11.945	-2.431	25.427	4.231	15.703	0.680	2.331		0.855	0.075			1.551	3.920	1.241		0.276	-0.114	-0.091		2.501	0.228		19.587	4.059	0.958			0.228	1.306	Complex
1.000	21.764	PGI1	RPS8A	10.913	10.824	-7.524	21.764	2.783	12.538	-0.278	2.331	0.089	1.940	0.000			2.361	0.907	1.022	0.177	-0.224	0.314	0.882		-0.318	0.447	0.283	18.489	0.457	-0.201			1.252	-0.270	Complex
0.999	14.334	ILV5	ARO8	6.038	6.521	-0.023	14.334	1.683	11.939	-0.278	-0.229		1.220															14.602		-0.201	-0.455	-0.243			Complex
1.000	15.129	FAS2	RPL16B	3.199	4.877	-1.200	15.129	0.988	12.179	0.000	0.253		1.710															15.152		-0.201					Complex
1.000	14.515	RVB2	TFB1	2.929	4.594	1.188	14.515	2.349	12.058	0.680	0.601		-0.544	0.075			-0.704	-0.154	1.135	1.328	0.406		0.080		1.285			13.495	-0.251	0.242				1.226	Complex
1.000	26.170	RPS6A	PGK1	12.993	17.826	-0.755	26.170	2.229	15.773	-0.278	2.850		2.674	0.000			2.921	2.793	0.526		0.122	0.119	1.943		2.559	0.679		19.135	1.575	2.262			0.510	0.678	Complex
1.000	20.725	ILV5	RPL4A	9.588	12.844	0.311	20.725	4.699	12.170	0.000	0.989		1.940				0.927											17.672	4.862	0.958				0.892	Complex
0.986	11.127	FAS2	DHH1	-0.234	0.229	-1.596	11.127	-0.570	12.179	-0.278	0.253		-0.457															10.989		0.242					Complex
1.000	21.557	RPS7A	PGI1	8.617	12.262	-5.727	21.557	1.910	12.538	-0.278	2.331	0.089	2.401	-0.075			2.641	1.735	1.723	1.142	-0.282	0.119	1.069		-0.268	0.253	-0.206	17.573	0.639	-0.016			1.185	-0.270	Complex
1.000	15.061	FAS1	ILV3	4.542	5.180	2.112	15.061	1.676	12.179	-0.278	-0.226		1.710															15.072		-0.016					Complex
1.000	17.001	CDC33	RPS8B	17.001	11.958	-2.763	14.482	3.333	6.888	0.602	3.103		1.357	-0.109			1.827	0.894	-0.209	-0.500	-0.572	-0.094	-0.605		-1.470	-0.515	0.423	14.340	2.238	-0.343			0.359	0.987	PPI
1.000	17.643	RPL4A	PNP1	6.899	4.871	-6.416	17.643	2.195	13.593	-0.278	0.601	-0.093	-0.238	-0.075			1.939	3.093	2.350	0.034	0.000	1.458	-0.091		-0.551	0.279	0.145	13.339		0.000					Complex
1.000	22.753	RPL13B	OLA1	13.273	14.804	-3.511	22.753	4.069	12.538	0.000	2.331	0.089	1.448	0.075			2.202	2.413	1.275	1.157	-0.700	-0.177			0.850	0.393		19.081	2.850	0.523			1.870		Complex
1.000	17.824	CAA42329	TIF2	12.932	13.647	-0.427	17.824	3.325	9.612		2.850	0.089		0.075			1.872	3.057	0.974	-0.606	0.236	1.207	0.187		1.940	2.755	0.000	8.761	2.002	-0.201	0.000		2.590	0.213	Complex
1.000	18.149	PRO2	TIF1	5.207	4.010	-4.528	18.149	1.692	13.469	-0.278	1.163	0.089	1.073	-0.075			1.017	3.941	0.764	0.462	-0.155	0.595			-0.784	0.002	0.000	15.643	-0.710	-0.201	0.000			-0.566	Complex
1.000	24.099	PAB1	RPS7A	13.007	12.526	-1.849	24.099	5.023	13.797	0.680	2.331	0.089	0.324	0.075		0.210	1.569	5.934	2.393	0.494	0.124	-0.185	-0.091		0.070	0.649	0.000	18.896	1.714	0.523			0.555	0.660	Complex
1.000	20.833	PGI1	TEF4	9.113	11.686	-3.031	20.833	2.852	12.995	-0.278	1.163	0.089	1.589	-0.075			2.499	2.264	2.421	-0.160	-0.199				0.366	0.370	0.000	16.157	0.207	0.523			1.951	-0.270	Complex
1.000	32.849	RPS9B	RPS4A	32.388	32.849	4.908	24.972	11.925	5.390	3.320	3.899	0.175	4.379	0.774		0.426	2.561	7.874	1.203	6.448	0.180		3.657		5.177	9.216	0.663	23.972	2.334	1.638			4.122		Metabolic
0.998	13.089	PRO2	RNH1	1.982	2.315	-1.876	13.089	1.337	12.190	-0.278	0.141		-0.301						1.096	1.700	-0.219	-0.303			-0.948	-0.901		12.167		0.258					Complex
1.000	16.723	PNP1	ASC1	4.613	5.721	-6.024	16.723	1.542	12.543	-0.278	0.601	0.089	0.364	-0.075			1.939	1.666	2.625	0.717	0.592	0.289	-0.091		-0.341	0.335		13.757		-0.185					Complex
1.000	24.953	PAB1	RPL20A	14.433	14.328	0.159	24.953	4.278	13.798	0.680	2.959		1.492	0.075		0.210	1.461	4.351	1.524	1.034	0.720	-0.114	-0.091		-0.019	0.132	0.000	21.008	1.714				0.116	0.660	Complex
1.000	34.979	RPL4A	RPS8B	30.695	34.979	9.139	23.058	12.356	7.159	3.320	3.031	0.201	5.550	0.000			3.363	9.551	7.983	10.760	0.558	1.164	0.998		3.025	9.436	1.502	20.847	10.017	5.286			3.107	8.180	Metabolic
1.000	24.157	RPL13B	HSP60	10.690	12.751	-4.997	24.157	3.125	14.873	0.000	2.029	0.089	1.764	0.075			2.202	4.974	3.494	3.902		-0.185			-0.399	-0.285		15.368	2.889	-0.016			1.284		Complex
1.000	25.180	TIF6	RPS7A	15.990	17.318	-3.064	25.180	5.161	13.154	1.320	2.331		0.755	0.381	0.311		1.768	5.127	1.394	3.068	0.122	-0.105	0.187		0.399	0.413	0.283	20.074	1.714	-0.201			0.260	0.580	Complex
1.000	26.893	RPL20A	TIF1	17.873	16.340	-0.139	26.893	4.955	14.924	0.680	2.331		1.925	0.075		0.210	1.793	4.621	0.872	2.163	0.214	0.338	0.080		3.864	0.410	0.000	20.299	2.347				1.705	1.584	Complex
1.000	17.463	PNP1	RPS7A	4.056	4.339	-6.573	17.463	2.106	13.593	-0.278	0.360	-0.093	-0.238	0.075			1.939	3.271	2.204	0.638	0.403	1.652	0.080		-0.551	-0.288	-0.206	11.884		-0.185					Complex
1.000	16.973	FAS1	RPS9B	5.974	6.242	0.815	16.973	2.349	12.179	0.680	0.693		1.073															17.044		-0.201					Complex
1.000	17.349	FAS1	RPL8B	7.915	9.415	-1.290	17.349	3.143	12.179	0.680	0.275		1.073															17.366		-0.201					Complex
1.000	31.919	RPL13B	RPS7A	27.891	31.919	9.906	21.616	11.750	4.455	3.320	2.401	0.175	6.004	0.774			3.040	12.182	5.333	10.770	2.981	5.019			3.830	9.595	1.502	20.816	6.649	1.638			4.540	6.697	Metabolic
1.000	17.060	PAB1	CDC33	17.060	16.206	6.470	15.216	1.117	9.234	2.450	3.103		-0.384	0.000		0.359	1.181	4.460	0.087	-0.012	-0.436	-0.094	-0.212		4.054	-0.282	0.000	14.099	-0.615	-0.343			-0.742	-0.705	PPI
1.000	34.736	RPS6A	RPL4A	27.932	34.736	10.120	23.882	11.408	7.707	3.320	3.031		5.848	0.000			3.422	13.149	5.228		-0.193	4.116	2.703		1.264	7.706		23.179	13.273	5.286			4.384	8.361	Metabolic
0.985	11.124	ARG4	KRS1	8.766	11.124	-1.406	3.950	9.405	-0.970	-0.218	1.543	0.175	0.134	-0.206			1.262	0.404	1.003	1.121	-1.038	-0.200			-0.891			1.575	7.524	0.248	-1.250	0.563		6.970	Metabolic
1.000	23.741	RPL8B	SAH1	14.031	15.177	-6.356	23.741	5.063	12.538	0.000	2.029		1.169	0.075			2.867	3.748	2.730	2.051	0.507	-0.041	1.836		0.191	0.745	-0.206	19.409	2.271	-0.201			-0.464		Complex
1.000	15.973	FAS1	RPS6A	5.603	5.737	0.042	15.973	1.766	12.179	0.680	0.275		1.073															16.012		-0.201					Complex
1.000	20.660	RVB2	RPS3	10.118	10.003	-4.195	20.660	3.220	14.018	-0.278	2.331	0.089	-0.249	-0.075			1.604	4.277	2.071	2.282	0.414				0.586	0.064		15.856	0.301	-0.201			1.252	2.098	Complex
1.000	20.752	CDC33	RPL4A	8.528	9.803	-2.876	20.752	3.234	12.014	0.680	2.331	-0.093	0.618	-0.075			2.043	0.647	0.102	0.445	-0.127	0.415	0.000		-0.538	0.087	0.000	18.300	2.169	-0.201			0.249	1.118	Complex
1.000	15.314	FAS1	GLN1	5.247	7.708	1.009	15.314	0.464	12.179	-0.278	0.275		2.674															15.350		-0.201					Complex
1.000	24.029	RVB2	RPS8A	12.289	14.753	-5.817	24.029	5.106	13.798	-0.278	2.959	0.089	0.752	0.000			1.604	3.678	2.005	2.174	0.409		0.080		0.301	0.320		17.003	-0.424	-0.201			1.984	4.365	Complex
1.000	31.355	RPL4A	RPL16B	29.274	31.355	5.779	23.499	11.670	3.400	3.320	3.899	-0.083	5.220	1.355	-0.789		3.363	13.467	4.563	9.870			0.852		3.522	7.040	1.502	20.177	9.650	1.638			1.514	8.361	Metabolic
1.000	16.821	MAE1	RPS4A	5.093	6.561	-3.587	16.821	-0.878	12.538	-0.278	2.029	0.089	2.609	0.075			0.637	-0.472	0.340	-0.809	-0.199	-0.114	0.080		-0.778	-0.305	0.000	16.731	-0.765	-0.201				-0.619	Complex
0.948	9.816	RPS7A	ARG4	8.746	9.816	-1.259	3.780	7.428	-0.442	-0.764	0.895	-0.277	1.975	-0.206			1.206	-0.091	-0.478	0.870	-0.943	-0.391	0.477		-2.087			1.220	7.450	0.000				4.205	Metabolic
1.000	18.519	PRP43	RPS7A	18.519	17.753	4.378	17.145	5.046	7.789	0.602	2.407		0.895	-0.109			1.891	5.098	4.045	2.745	0.460	0.567	0.218		-0.066	0.318	0.000	12.916	1.688	-0.343			0.826	-0.548	PPI
0.995	12.178	CDC33	ARO8	1.642	-0.219	-1.505	12.178	0.016	12.179	-0.278	0.601		0.440	-0.075			-0.704	-1.577	-0.189	-0.583	-0.683	-0.177					-0.206	13.615		-0.201					Complex
1.000	19.591	GLN1	RPL8B	8.938	9.695	-4.797	19.591	1.870	13.432	-0.278	1.163	0.089	2.401	-0.075			0.989	-0.860	2.395	0.413	0.138	-0.303	-0.091		-0.460	-0.223	-0.206	16.102	0.162	0.958				-0.593	Complex
1.000	21.784	ILV5	RPS3	10.359	13.677	-2.241	21.784	5.132	12.487	0.000	1.298		1.940				0.927											17.915	5.358	0.958	0.180	0.208		0.855	Complex
0.999	14.201	RPL13B	ARO1	1.599	2.809	-0.930	14.201	0.349	12.179	0.000	0.989		0.683															14.229		-0.201					Complex
1.000	25.765	RPS6A	CDC33	17.491	14.015	2.615	25.765	3.578	14.936	0.680	2.959		1.644	-0.075			2.043	3.676	2.221		-0.150	0.415	-0.091		-0.175	0.024		20.640	2.083	-0.201			0.900	1.380	Complex
0.949	9.837	PRO2	SPE3	6.339	9.837	-2.088	2.373	7.584	-0.447	-0.764	0.852	0.175	1.404	0.169			0.862	5.260	4.797	1.891		0.619			-0.529	3.530	-0.346	3.640	-0.414	0.248	-0.839	-0.412		-0.787	Metabolic
1.000	19.426	RPL4A	DHH1	7.020	6.522	-3.724	19.426	1.161	13.588	0.680	2.331	0.089	0.973	-0.075		0.210	0.469	1.633	1.462	0.836	0.000	-0.249	0.000		0.449	-0.694	-0.206	15.276	0.520	-0.201			-0.517	-0.233	Complex
1.000	17.366	ARG4	PGI1	5.506	7.449	-6.735	17.366	2.251	11.903	-0.278	1.134	0.089	0.855	-0.075			1.487	1.375	1.135	0.574	0.124	-0.254	-0.091		0.364			14.033	1.769	0.258	-0.455	0.287		-0.420	Complex
0.998	13.015	CAA42329	GLT1	0.135	0.952	-0.295	13.015	-0.493	12.121		1.134	-0.093					0.346								-0.267	-0.250		13.324	-0.290	-0.201	0.356	0.208	-0.358		Complex
0.999	14.216	PNP1	PGI1	1.185	1.107	-7.767	14.216	-0.556	12.527	-0.278	1.233	-0.093	-0.556	0.000			1.939	1.486	0.827	-0.246	0.492	0.252	-0.091		-0.378	-0.276	0.000	12.212		0.000	0.356	0.208			Complex
1.000	26.600	RPS7A	KRS1	14.955	18.389	-1.930	26.600	6.334	13.796	-0.278	2.331	0.089	1.448	0.381			2.499	6.889	4.127	2.356	0.267	0.672			-0.122	0.560	0.283	18.878	4.006	0.242			0.522	5.141	Complex
1.000	20.258	GLN1	RPS9B	10.214	9.833	-4.120	20.258	2.680	12.014	0.680	1.163	-0.093	2.401	-0.075			1.487	-0.860	0.204	0.742	-0.362		0.080		-0.642	-0.288	0.000	17.979	0.196	0.958					Complex
0.999	14.122	PGK1	PNP1	-0.019	0.729	-5.833	14.122	-0.405	12.527	-0.278	1.233	-0.093	-0.556	-0.075			1.768	1.617	0.975	-0.366	0.569	0.413	0.080		-0.223	-0.364	-0.206	12.322		-0.185	0.356	-0.839			Complex
1.000	21.014	ILV5	RPS8A	8.998	14.341	-1.082	21.014	4.709	12.170	0.000	1.268		1.940				0.927											17.720	4.915	0.958				0.919	Complex
0.992	11.684	RPL4A	RPB8	10.743	11.684	1.070	4.275	7.895	0.881	-0.764	2.401	-0.083	0.908	0.445			0.000	4.346	2.872	1.789		-0.509	-0.380		0.652	-0.857	2.268	8.093	0.653	0.177			1.365	-1.345	Metabolic
1.000	16.817	FAS1	TIF2	7.221	7.300	-1.585	16.817	3.290	12.179	0.000	0.275		1.073															16.837		-0.201					Complex
0.999	14.121	ILV3	ARO1	2.318	3.933	0.266	14.121	1.553	12.179	-0.278	-0.226		0.683			0.210												13.901		0.523					Complex
1.000	19.163	MAE1	HSP60	11.009	10.100	0.212	19.163	1.133	12.421	0.680	2.331	-0.093	1.875	0.075			0.741	-0.025	0.616	0.252		-0.203	-0.091		0.590	0.612		17.504	-0.223	-0.201	-0.674	-0.079			Complex
1.000	16.248	RPS9B	PNP1	3.211	3.403	-5.531	16.248	1.441	12.018	-0.278	0.601	0.089	0.364	0.075			1.939	1.006	1.749	0.930	0.242		0.080		-0.202	0.125	-0.206	13.753		0.000					Complex
1.000	18.521	MAE1	OLA1	6.602	6.637	-3.516	18.521	1.693	12.421	-0.278	2.029	-0.093	1.448	0.075			1.226	0.704	1.065	-0.254	0.140	-0.254	-0.091		-0.478	1.056		16.776	0.001	-0.201	-0.674	-0.079			Complex
1.000	23.848	TIF6	PRP43	16.026	14.476	-4.438	23.848	5.110	13.154	0.680	2.331		0.683	0.075		0.210	1.604	4.528	1.014	2.533	0.844	-0.303	0.080		1.733	1.507	-0.206	19.300	2.306	-0.016			1.262	-0.491	Complex
0.991	11.619	ILV3	HSP60	10.733	9.739	1.576	11.619	4.495	4.164	-0.278	0.601		1.710				0.927											6.595	5.318	0.523	-0.029	-0.243			Complex
1.000	19.870	CAA42329	RPS9B	7.326	10.258	-1.546	19.870	2.070	12.014		2.850	0.089		-0.075			2.921	0.688	-0.321	0.485	0.222		1.664		-0.046	0.511	0.283	15.041	0.378	-0.201			1.860		Complex
1.000	33.952	RPL16B	RPS8A	25.699	33.952	9.189	26.050	12.349	3.821	3.320	2.401	0.201	6.610	0.774	1.114		3.363	9.230	8.160	10.563			0.613		6.662	9.717	2.268	23.082	9.624	1.638			3.410	8.361	Metabolic
1.000	35.996	RPL4A	RPL13B	28.213	35.996	8.070	27.546	12.063	7.350	3.320	3.031	-0.108	5.945	1.355			3.040	13.507	6.638	10.128	-0.661	4.901			3.821	9.525	0.206	21.816	10.020	5.286			4.171	8.361	Metabolic
1.000	32.568	RPL16B	RPS3	29.992	32.568	7.014	23.997	11.660	5.710	3.320	2.651	0.175	5.523	0.774			2.756	12.886	4.864	9.143					5.673	6.626	1.502	23.359	9.039	1.638			1.790	5.564	Metabolic
1.000	15.834	CAA42329	PRO2	3.788	4.577	-0.903	15.834	0.514	12.000		2.029	0.089		-0.075			1.276	-0.515	-0.292	-0.520	-0.365	0.795			0.379	0.366	-0.206	14.219	0.759	-0.201	0.000	-0.243		0.196	Complex
1.000	21.109	CAA42329	RPL8B	7.286	12.327	-4.154	21.109	3.358	12.538		2.331	0.089		-0.075			2.867	0.693	0.255	0.572	0.518	0.119	1.943		0.189	0.539	0.474	14.522	2.015	-0.201			2.950	0.334	Complex
1.000	18.751	ILV3	OLA1	7.415	9.004	-0.762	18.751	3.941	12.487	-0.278	0.601		1.073				0.927											15.503	4.329	0.523	0.113	-0.243			Complex
0.991	11.575	PAB1	PGK1	3.310	1.987	2.393	11.575	-0.612	8.292	-0.278	2.029	0.089	0.855	-0.075			1.276	1.912	1.302	-0.523	-0.322	-0.303	-0.091		1.828	0.309	0.000	8.500	0.547	-0.201			-0.393	-0.433	Complex
1.000	17.221	MAE1	RPL13B	6.347	6.856	-2.396	17.221	0.513	12.538	-0.278	1.163	0.089	2.609	-0.075			0.662	-0.427	0.119	-0.810	-0.646	-0.185			-0.557	0.260	-0.206	16.616	-0.224	-0.201				-0.593	Complex
0.999	13.927	FAS1	GLT1	2.355	3.080	2.192	13.927	1.673	12.179	-0.278	-0.175		0.528															13.919		0.242					Complex
1.000	17.456	CAA42329	GLN1	5.985	6.184	-0.718	17.456	0.094	14.113		2.029	0.089		-0.075			1.206	-0.742	0.960	-0.609	0.298	0.134	-0.091		0.659	0.298	-0.206	14.219	2.542	-0.201	0.000	0.208		-0.576	Complex
1.000	24.060	PGK1	RPS4A	13.933	15.590	-2.411	24.060	3.407	13.797	-0.278	2.850	-0.093	1.940	0.075			2.362	2.184	0.928	-0.444	-0.322	0.022	1.836		-0.856	2.084	0.000	18.496	0.622	-0.201			1.984	0.334	Complex
1.000	18.675	DHH1	TEF4	7.889	8.298	-0.243	18.675	1.871	13.796	0.680	1.163	0.089	0.500	-0.075		-0.305	0.956	2.093	1.735	-0.685	0.207				0.810	1.058	-0.206	13.995	0.416	0.242			-0.436	0.095	Complex
1.000	23.125	CAA42329	RPS6A	10.808	13.902	-1.580	23.125	1.581	15.773		2.850			0.000			2.921	2.793	0.526		0.122	0.119	1.943		2.559	0.679		15.041	1.575	2.262			0.510	0.678	Complex
1.000	16.669	MAE1	RPL16B	4.902	4.946	-1.947	16.669	0.064	12.538	-0.278	1.163	-0.093	2.609	-0.075			0.741	-0.585	0.681	-0.784			0.080		-0.960	-0.305	0.145	16.624	-0.419	-0.201				-0.619	Complex
1.000	18.672	RPS9B	DHH1	6.327	1.994	-4.505	18.672	1.171	13.261	0.680	2.331	0.089	0.443	-0.075			0.772	1.286	1.443	0.282	-0.238		0.080		0.761	-0.484	0.000	14.752	-0.614	-0.016			-0.305		Complex
1.000	15.613	FAS1	SSC1	5.360	4.713	-0.408	15.613	1.376	12.179	0.293	0.693		1.073															15.625		-0.016					Complex
1.000	32.540	RPS9B	RPL16B	28.950	32.540	6.018	22.689	11.942	3.311	3.320	3.899	0.201	6.931	0.000			2.936	10.028	2.550	7.064			2.850		5.695	9.748	1.502	24.804	3.392	1.638			2.114		Metabolic
0.995	12.152	MAE1	DHH1	2.082	-1.684	-3.873	12.152	-1.170	12.427	-0.278	1.163	-0.093	0.618	-0.075			-0.441	-0.720	0.282	-0.771	-0.196	-0.105	-0.720		-0.607	0.347	-0.206	12.899	-1.003	-0.016	-0.674			-0.619	Complex
1.000	17.910	FAS1	SAH1	8.427	10.120	-0.131	17.910	3.328	12.179	0.000	0.693		1.710															17.928		-0.201					Complex
1.000	24.255	RPL4A	OLA1	14.843	17.942	-1.426	24.255	4.798	13.736	-0.278	2.331	-0.093	1.448	-0.075	-0.112		2.499	6.000	2.993	1.594	0.000	0.187	0.080		0.931	0.665		18.295	4.466	0.958			1.870		Complex
1.000	33.376	RPS6A	RPS8B	31.421	33.376	12.107	26.514	11.858	7.166	3.320	3.031		3.729	-0.206	1.114		3.363	9.189	5.234		0.180	3.662	0.998		2.148	9.113		20.771	10.034	5.286			3.645	8.361	Metabolic
0.998	13.354	RPS9B	RPB8	11.081	13.354	-1.966	4.550	7.985	0.881	1.753	2.401	0.201	0.856	0.169			-0.891	2.037	0.924	4.387			-0.206		2.219	-0.750	0.206	10.454	1.420	-0.344			0.903		Metabolic
1.000	25.426	PAB1	ASC1	15.307	14.597	-1.798	25.426	4.532	14.462	0.680	2.959	0.089	1.492	0.075	-0.468	0.210	1.394	5.048	2.635	1.399	0.426	-0.185	0.080		0.070	0.705		21.176	1.229	0.242			-0.179	0.660	Complex
1.000	14.818	HSP60	ARO1	4.118	5.428	-0.428	14.818	1.270	12.179	-0.278	1.268		0.683			-0.305												14.795		0.242					Complex
1.000	23.829	RPL4A	TEF4	20.231	23.829	0.852	23.154	10.335	3.906	0.385	1.180	0.201	4.886	0.445			2.492	13.130	6.185	2.776	0.257				1.986	2.966	0.663	15.677	5.388	0.177			4.053	8.361	Metabolic
1.000	14.886	RPL4A	TFB1	3.482	4.338	0.244	14.886	2.135	12.053	-0.278	0.601		1.155	-0.075			-0.704	0.049	0.148	1.474	0.000	0.080	0.080		0.312		0.757	14.493	-0.456	-0.201				-0.270	Complex
1.000	19.034	PRP43	ASC1	19.034	15.728	4.201	15.971	6.135	7.257	-0.273	2.407		1.259	0.000		0.359	1.891	3.198	3.520	3.064	1.392	0.345	1.917		1.065	1.458		14.741	1.644	-0.343			0.949	0.622	PPI
0.996	12.415	TIF1	RNH1	-0.132	1.876	-1.748	12.415	0.664	12.189	-0.278	0.141		-0.301						-0.350	-0.417	0.692	-0.114	0.187		-0.214	-0.643		12.391		-0.185					Complex
1.000	27.026	RPS6A	TIF1	16.938	16.258	-1.339	27.026	4.593	15.354	0.680	2.331		1.819	-0.075			2.324	4.406	1.488		0.193	1.409	0.080		2.346	1.084		20.155	4.764	0.242			1.030	1.873	Complex
0.982	10.889	DHH1	RPS3	10.889	4.109	-1.891	10.017	0.820	5.600	0.602	2.407		0.952	-0.109			0.618	0.976	0.527	0.195	0.558	-0.353			0.952	-0.931	0.000	7.672	-0.733	-0.343	-0.192		-0.669	-0.801	PPI
1.000	18.407	DHH1	RPS8A	7.150	5.604	-3.306	18.407	1.805	13.588	0.680	2.331	-0.093	0.443	0.000			-0.348	1.486	1.583	0.899	0.486	0.000	-0.720		0.013	-0.462	-0.206	15.308	0.561	-0.201			-0.464	0.095	Complex
1.000	24.805	TIF1	RPS8A	16.209	17.639	-2.748	24.805	4.653	13.797	0.680	2.331	0.089	1.288	-0.075			2.043	4.351	2.302	1.635	0.299	0.749	-0.091		1.159	0.398	0.474	19.027	1.945	0.242			1.863	1.769	Complex
1.000	23.573	PGI1	SAH1	12.870	18.815	-5.207	23.573	4.534	12.538	-0.278	2.850		1.288	0.000			2.641	4.383	1.844	1.625	0.138	0.217	0.962		0.168	0.078	-0.206	18.233	0.259	-0.201			-0.464		Complex
1.000	25.174	TIF1	RPS3	15.137	17.645	1.309	25.174	4.686	14.136	0.680	2.331	0.089	0.958	0.075			2.219	5.532	2.364	1.654	0.241	0.338			1.518	0.844	0.283	19.390	1.715	0.242	0.470		1.624	1.769	Complex
1.000	16.776	PRP43	PGI1	6.865	8.012	-3.211	16.776	0.654	12.525	-0.278	2.331	-0.093	-0.301	0.000			1.939	1.590	0.626	-0.057	-0.224	0.285	0.187		-0.702	0.689	0.757	13.180	-0.663	0.084		0.618	0.890	-0.455	Complex
1.000	16.222	FAS2	RPL8B	5.229	6.289	-1.993	16.222	2.080	12.179	0.000	0.253		1.710															16.250		-0.201					Complex
0.999	13.906	ARO1	PRP43	3.243	2.230	-0.653	13.906	0.692	12.179	-0.278	0.989		0.324															13.928		-0.201					Complex
1.000	22.092	CAA42329	RPL4A	7.990	11.798	-3.697	22.092	1.856	14.969		2.850	0.089		-0.075			2.404	2.768	0.627	0.258	0.000	-0.059	0.962		-0.286	1.167	-0.206	15.041	1.704	2.262			1.317	0.246	Complex
1.000	14.737	FAS2	RPS9B	2.644	4.287	-2.151	14.737	1.232	12.179	0.000	0.253		1.073															14.748		-0.016					Complex
1.000	26.062	RPL8B	TIF1	18.059	17.418	-2.536	26.062	5.502	13.796	0.680	2.331	0.089	1.925	-0.075		0.210	1.604	5.067	1.706	2.645	0.510	1.409	0.080		0.906	0.556	0.000	21.170	1.763	0.523			2.836	1.873	Complex
1.000	23.656	PRP43	KRS1	12.714	13.503	-3.162	23.656	4.645	13.723	-0.278	2.331	0.089	1.073	-0.075		0.210	1.939	5.311	3.272	1.585	0.281	1.202			1.063	0.580	0.757	19.356	2.178	-0.201		-0.243	1.151	0.520	Complex
0.993	11.936	FAS2	GLN1	0.990	2.477	-1.006	11.936	-0.376	12.179	-0.278	-0.373		1.073		-0.289													11.882		0.242					Complex
1.000	15.843	CAA42329	CDC33	3.049	3.301	-4.567	15.843	0.262	12.014		2.331	0.089		-0.075			1.222	0.444	0.651	-0.622	-0.066	0.000	0.000		-0.160	0.613	0.145	14.522	-0.070	-0.201			0.316	-0.233	Complex
1.000	18.562	PAB1	PGI1	7.721	5.496	-3.077	18.562	1.918	12.538	-0.278	2.331	-0.093	0.650	-0.075			1.569	1.835	0.769	-0.251	-0.219	-0.303	0.080		-0.112	-0.290	0.000	16.412	0.233	-0.016			-0.393	-0.508	Complex
0.999	14.234	FAS2	ILV3	3.386	4.299	-0.241	14.234	1.197	12.179	-0.278	-0.453		1.589															14.186		0.242					Complex
1.000	19.732	RPS8B	PGI1	7.694	8.158	-7.563	19.732	1.243	12.538	-0.278	2.331	0.089	1.448	0.000			2.361	0.907	1.022	0.177	-0.224	0.314	0.882		-0.318	0.447	0.283	15.959	0.457	-0.201			1.252	-0.270	Complex
1.000	30.626	RPL8B	RPS7A	28.238	30.626	9.495	21.742	11.399	3.400	3.320	3.031	0.175	5.679	0.000			3.623	11.514	6.583	9.666	2.423	5.354	2.786		2.394	6.620	2.268	19.366	9.937	1.638			2.055	8.180	Metabolic
