#0:PFC	1:FBS_max	2:Gene1	3:Gene2	4:FBS_PPI	5:FBS_Metabolic	6:FBS_Signaling	7:FBS_Complex	8:LLR_MEX	9:LLR_PIN	10:LLR_SCL	11:LLR_PHP	12:LLR_MIR	13:LLR_TFB	14:LLR_PEX	15:LLR_GIN	16:LLR_DOM	17:LLR_QMS	18:LLR_HSA	19:LLR_MMU	20:LLR_RNO	21:LLR_CFA	22:LLR_GGA	23:LLR_DRE	24:LLR_CIN	25:LLR_DME	26:LLR_CEL	27:LLR_BTA	28:LLR_SCE	29:LLR_ATH	30:LLR_SPO	31:LLR_BSU	32:LLR_ECO	33:LLR_PFA	34:LLR_OSA	35:Max_category
0.921	9.362	URA2	CDC48	9.362	7.834	-1.886	7.658	0.222	6.139	-0.273	0.974		0.700	0.000		0.359	1.242	1.999	0.316	1.260	1.092		0.000		0.150	0.416	-0.281	6.046	-0.620	-0.343			-0.703		PPI
0.999	14.251	CAA42366	RIO2	3.359	3.136	-2.403	14.251	1.082	12.179		0.989																	13.180	1.069	0.084					Complex
1.000	32.924	RPS1B	ASC1	28.663	32.924	8.346	32.461	12.312	4.325	3.320	2.401	0.175	5.464	1.355			3.572	8.188	5.840	9.929	1.538	-0.393	3.560		2.988	9.402		21.014	8.640	0.599			2.135	8.361	Metabolic
1.000	15.042	SSL1	RPS24A	6.090	5.246	-2.412	15.042	2.029	12.014	-0.278	1.364	0.089	0.528				-0.704	-0.646	-0.443	1.353	0.165	0.217	0.080		-0.085	-0.180		14.136	1.018	-0.201			1.284		Complex
1.000	25.610	RPL4A	HSP60	14.139	16.282	-2.204	25.610	5.404	14.234	0.000	2.029	0.089	1.288	-0.075			2.641	4.612	5.981	2.246		0.285	0.962		-0.726	-0.104		15.827	5.495	-0.201			1.263		Complex
1.000	25.200	RPP0	HSP60	13.324	14.970	-1.142	25.200	3.817	14.368	0.000	2.029		1.870	-0.075		0.000	3.190	5.240	5.155	1.600		0.120	1.836		-0.432	0.562		16.838	4.288	-0.016			1.252		Complex
1.000	19.926	RPL29	RPS24A	18.676	19.926	3.802	14.365	11.001	2.447	3.320	0.852	0.098	2.207									0.517			2.323	7.225		16.006	8.497	1.638			-0.256	7.985	Metabolic
1.000	33.687	RPP0	RPL7A	28.788	33.687	8.916	27.852	10.894	5.317	3.320	3.899	0.052	6.136	0.445			3.623	14.223	7.211	5.042	0.385	-0.363	3.269		5.151	8.110	0.206	23.016	5.598	1.638			1.079	8.361	Metabolic
1.000	17.543	RPL29	RPL30	16.841	17.543	4.740	6.507	8.689	-0.398	3.320	0.852	0.175	4.903												6.288	5.081		14.343	4.318	1.638			1.190	6.772	Metabolic
1.000	34.778	RPS4B	RPP0	30.093	34.778	1.978	25.329	11.395	5.316	3.320	3.899		6.931	1.355			2.561	12.180	3.994	3.701	2.816	1.393	3.524		4.041	9.596	0.000	21.483	3.952	1.638			3.893	8.361	Metabolic
1.000	33.754	RPL20A	RPL4A	30.140	33.754	10.873	23.370	11.647	4.465	3.320	3.031		6.610	1.355			3.326	12.763	6.569	9.868	0.257	0.844	2.049		3.011	2.151	0.663	22.407	9.001				1.568	8.361	Metabolic
1.000	19.775	BAA09202	TUB1	19.775	18.107	3.806	18.074	2.981	9.831		3.906		0.467	0.000			2.589	6.994	4.018	1.516	-0.066	-0.318	1.484		6.681	-0.650	3.249	10.986	4.857	3.838				0.436	PPI
1.000	21.500	BAA09202	RPL20B	7.559	5.971	-1.885	21.500	0.592	13.798		4.009		0.469	-0.075			2.706	3.539	1.460	-0.444	-0.209	-0.203	1.664		0.109	-0.207	0.283	16.200	0.567				-0.277	0.520	Complex
1.000	14.734	SKI2	RPL27A	3.588	3.633	-4.867	14.734	1.243	12.058	0.000	1.163	0.089	0.690	-0.075			-0.435	0.122	-0.212	1.024	0.000		-0.091		0.160	-0.161		13.994	0.003	-0.201			-0.274		Complex
1.000	15.330	RPP0	GLN4	15.330	14.704	-1.166	6.657	8.368	2.454	-0.668	2.407		1.135	0.454			1.181	10.409	1.861	4.089	0.679	0.557	-0.110		1.498	0.381	0.000	6.351	2.135	-0.172			1.203	-0.217	PPI
0.999	13.469	TRP5	RPL30	0.582	1.731	-0.479	13.469	0.916	12.170	-0.278	1.298		-0.301				-0.335											13.929	-0.899	-0.201				-0.292	Complex
1.000	31.114	RPP0	RPL27A	26.623	31.114	9.587	25.562	10.630	3.311	3.320	2.401		6.610	1.355			3.488	13.988	6.617	10.113	0.950	0.730	3.082		2.134	4.765	-0.346	18.714	4.216	1.638			1.353	8.361	Metabolic
1.000	31.573	RPL30	RPS24A	27.642	31.573	4.084	22.560	10.167	6.026	3.320	3.031	0.175	5.107	0.774			2.973	11.447	1.402	2.925	-0.193		3.168		3.488	5.994		23.833	7.808	1.638			0.808	7.537	Metabolic
0.999	13.563	TRP5	RPS24A	-0.768	-0.105	-0.477	13.563	0.262	12.170	-0.278	0.989		0.420				0.000											13.768	-0.544	-0.201				-0.593	Complex
1.000	14.731	RPA14	RPB8	14.731	10.752	6.492	9.639	3.498	7.080	4.326	-0.280		0.209		-0.102													14.731							PPI
0.999	14.300	RVB2	TEF2	14.192	9.856	-0.780	14.300	2.728	8.480	0.000	2.850	-0.093	-0.544	-0.075			0.953	3.117	1.964	-0.720	-0.163		0.000		-0.308	-0.165		10.268	-0.374				1.263	1.644	Complex
1.000	21.505	RPS24B	RPL29	18.364	21.505	3.326	14.846	10.944	2.447	3.320	0.852	0.098	3.843									0.517			2.323	7.225		15.795	8.497	1.638			-0.256	7.985	Metabolic
0.999	14.281	SKI2	RPS4A	2.456	1.440	-4.638	14.281	1.259	12.058	0.000	1.163	0.089	0.221	-0.075			-0.435	-1.036	-0.238	0.028	0.138		-0.091		0.417	-0.101		14.022	0.428	-0.201			-0.274		Complex
1.000	15.872	RPP0	MNN9	3.530	3.286	-2.810	15.872	3.067	12.179	-0.278	0.253		0.650															15.908		-0.201					Complex
1.000	33.352	RPS4B	RPL4B	29.790	33.352	5.284	24.808	11.737	6.152	3.320	3.899	0.175	4.635	0.774		-0.185	2.844	10.694	4.938	3.651	-0.193	3.983	2.245		5.264	8.485	2.268	22.102	11.140	1.638			5.549	8.361	Metabolic
1.000	16.898	MNN9	RPL30	5.920	5.119	-2.571	16.898	3.889	12.179	-0.278	0.253		0.855															16.909		-0.016					Complex
1.000	22.469	RVB2	PRE9	12.037	13.108	2.866	22.469	4.992	13.798	0.000	2.331	0.089	-0.269	-0.075			1.604	7.040	3.281	1.545			-0.091		0.275	0.435		16.521	-0.365	-0.201			-0.280	0.589	Complex
0.981	10.854	RAD59	CDC48	0.704	0.386	-1.545	10.854	-0.533	12.190	-0.278	-0.198		-0.038		-0.289													10.854							Complex
1.000	32.267	RPS4B	RPL20A	28.355	32.267	9.434	22.862	11.033	4.984	3.320	3.031		6.931	0.445			2.523	8.371	3.274	3.904	3.269	3.662	3.581		6.024	4.974	0.663	24.061	6.883				3.223	8.361	Metabolic
1.000	22.439	BAA09202	TEF2	11.254	10.665	0.389	22.439	-1.005	16.772		4.009	-0.093	0.469	-0.075			2.361	4.287	2.321	-0.899	-0.396	-0.203	0.962		2.671	-0.372	-0.265	16.200	2.939				-0.119	-0.292	Complex
1.000	32.282	RPL20A	RPS4A	28.193	32.282	9.625	22.868	11.047	4.984	3.320	3.031		6.931	0.445			2.523	8.371	3.274	3.904	3.269	3.662	3.581		6.024	4.974	0.663	24.976	6.883				3.223	8.361	Metabolic
1.000	21.028	RPP0	CDC48	19.698	21.028	1.930	18.364	4.269	5.138	2.105	3.899	0.052	2.141	0.000			3.422	5.461	4.593	3.747	-0.494		1.092		3.171	0.483	0.000	10.407	-0.457	-0.553			0.800		Metabolic
1.000	14.776	TRP5	VMA2	3.380	5.680	0.208	14.776	2.223	12.170	-0.278	1.298		-0.301				-0.335											15.111	-0.810	0.523				-0.559	Complex
0.999	13.864	MNN11	VMA2	1.030	1.586	-2.169	13.864	0.529	12.179	0.000	0.505		0.650															13.899		-0.201					Complex
0.999	13.992	MRPS28	RPL20B	3.431	5.701	-2.530	13.992	1.384	12.116	0.680	0.693		-0.556				-0.325		-0.259									13.286					1.317		Complex
1.000	15.988	RPL4A	MNN9	4.116	4.920	-2.264	15.988	3.510	12.179	-0.278	0.253		0.324															16.023		-0.201					Complex
1.000	20.998	UTP18	RPL8B	11.539	12.664	-2.450	20.998	6.254	12.014	0.680	1.364	0.089	1.644	0.075		-0.305	-0.818	-0.585	0.466	-0.249	1.245				-0.085	0.402	0.283	18.664	2.284	-0.201				5.141	Complex
1.000	27.288	RPL20B	TEF2	15.936	16.980	1.730	27.288	6.034	13.798	0.000	2.850		1.663	0.075			2.867	4.348	2.079	0.394	0.677	-0.105	1.836		-0.391	-0.070	-0.206	19.727	2.971				1.930	4.588	Complex
1.000	21.047	RPL20B	PRE9	10.500	11.502	-4.533	21.047	2.829	12.540	0.000	2.959		0.683	-0.075			2.111	2.115	1.674	2.526		0.557	-0.091		0.185	0.367		16.011	2.134				-0.517	0.148	Complex
0.992	11.788	RAD59	TUB2	0.995	-0.281	-1.601	11.788	0.376	12.190	-0.278	-0.198		-0.301															11.788							Complex
0.991	11.583	RAD59	HSP60	-0.486	-0.411	-1.410	11.583	-0.101	12.190	-0.278	0.074		-0.301															11.583							Complex
0.995	12.172	RPT6	RAD59	0.430	0.593	1.340	12.172	0.728	12.190	-0.278	-0.198		-0.269		0.000													12.172							Complex
0.998	12.923	RPL4A	GLN4	12.923	12.554	-3.837	6.890	8.357	0.840	-0.668	2.407		0.806	0.000			1.181	8.436	1.853	3.679	0.000	0.511	0.164		-0.292	0.441	0.760	7.444	2.462	-0.343			1.602	1.361	PPI
1.000	18.839	RPS4B	PAB1	18.839	13.949	-0.624	15.322	5.068	6.816	0.602	2.407		1.117	0.454			2.375	5.811	2.694	0.072	0.679	-0.318	-0.393		-0.063	0.817	0.000	13.492	2.442	1.012			-0.807	0.859	PPI
1.000	22.425	RPL20A	CDC48	12.680	14.116	-0.360	22.425	1.564	13.798	1.320	2.850		0.618	-0.075			2.349	3.216	1.551	0.939	0.209		0.791		-0.135	0.397	-0.206	17.969	0.070				0.150		Complex
1.000	36.850	RPP0	RPL4A	29.913	36.850	10.574	28.303	12.089	7.348	3.320	3.899	0.052	6.610	0.169			3.363	14.547	8.127	10.767	0.257	1.902	1.731		3.353	8.518	-0.346	22.735	7.197	5.286			4.241	8.361	Metabolic
1.000	35.444	RPL4A	RPL7A	27.436	35.444	10.309	28.022	11.609	7.350	3.320	3.899	-0.083	5.212	0.774			3.363	13.475	8.033	4.479	0.257	0.844	1.965		3.212	9.600	2.268	20.814	11.999	4.247			2.183	8.361	Metabolic
1.000	37.201	RPS4B	RPS1B	33.528	37.201	7.206	26.788	12.061	6.647	3.320	3.899	0.175	6.873	0.774	0.549		2.903	9.958	3.836	9.572	2.037	2.597	4.475		3.783	9.479	0.663	25.673	11.029	1.638			1.778	8.361	Metabolic
0.996	12.443	MRPS28	TEF2	0.829	0.722	-2.182	12.443	0.477	12.116	0.000	0.693		-0.519				-0.325		-1.055									12.386					0.555		Complex
1.000	30.732	RPL20A	RPL30	29.176	30.732	6.450	21.540	11.018	4.670	3.320	3.031		6.282	0.445			1.966	9.000	3.231	9.096	-0.193		1.967		6.047	1.417	0.663	24.423	3.048				2.220	6.103	Metabolic
1.000	15.219	URA2	PRE9	0.226	2.103	-6.392	15.219	1.481	12.014	-0.278	0.556	0.089	-0.269	0.075			1.551	0.406	1.638	0.587		-0.303	-0.091		-0.156	0.731		11.520	0.224	0.084			-0.517		Complex
1.000	31.883	RPL20A	RPS24A	27.372	31.883	8.566	21.956	11.324	4.582	3.320	3.031		6.004	0.445			3.178	9.996	4.147	6.893	1.401	1.173	2.552		3.313	5.088		24.445	7.775				1.112	8.180	Metabolic
0.999	14.244	MRPS28	RPS24A	4.817	5.309	-2.179	14.244	2.023	12.109	0.680	0.275		-0.519				-0.325		-0.636									12.389		0.523			1.557		Complex
0.993	11.870	MRPS28	RPL30	3.269	4.864	-3.804	11.870	-0.564	12.109	0.680	0.693		-0.723				-0.325		-0.668									12.303		-0.016			0.228		Complex
1.000	24.953	PAB1	RPL20A	14.433	14.328	0.159	24.953	4.278	13.798	0.680	2.959		1.492	0.075		0.210	1.461	4.351	1.524	1.034	0.720	-0.114	-0.091		-0.019	0.132	0.000	21.008	1.714				0.116	0.660	Complex
1.000	27.706	TEF1	RPL30	18.721	21.062	-2.436	27.706	5.734	14.490	0.680	4.009	0.089	1.220	0.075		-0.305	1.712	3.681	1.736	1.754	0.000		0.791		-0.383	0.416	-0.206	21.863	2.254				1.263	3.691	Complex
1.000	20.752	TEF1	RPS24A	20.289	20.752	-0.034	18.829	8.125	3.320	1.753	2.401	-0.354	2.658	-0.206			3.056	4.608	2.019	-1.596	1.106	0.832	1.695		-0.304	0.979		14.409	2.988				1.808	4.842	Metabolic
1.000	15.430	OXA1	RPP0	15.430	14.638	1.957	12.390	6.414	5.005	0.602	0.974		2.424	0.454			-0.444	4.499	-0.078	4.397	0.232		0.126		0.146	-0.701	-0.281	12.006	0.833	1.091					PPI
0.992	11.788	ERG27	TUB1	1.710	1.472	-4.173	11.788	1.290	12.073	-0.278	0.141		-0.544	-0.075			-0.818	-0.906	-0.942	0.470	-0.162	0.102	0.187				0.000	12.704		0.000					Complex
1.000	23.162	PAB1	RPS24B	10.780	9.537	1.150	23.162	3.263	13.469	0.680	2.331	0.089	1.492	0.075		0.210	1.551	6.009	0.772	0.368	0.182	-0.185	-0.091		0.070	0.380		16.997	1.407	0.242			0.260	0.660	Complex
1.000	21.995	TEF1	TUB1	11.426	12.481	0.369	21.995	0.033	15.430	0.000	4.009	-0.093	0.286	-0.075			2.404	3.548	1.577	-0.634	0.091	-0.303	0.962		-0.322	-0.182	-0.265	16.215	3.293				-0.119	-0.270	Complex
1.000	19.524	BAA09202	PRE9	6.868	6.692	-5.271	19.524	0.024	14.484		2.959	0.089		-0.075			2.043	3.136	2.047	1.446		-0.185	0.080		-0.041	0.213	-0.059	15.149	-0.046	-0.201			-0.278	0.095	Complex
1.000	27.156	TEF1	RPL20B	16.307	18.083	2.328	27.156	6.033	13.798	0.680	2.850		0.852	0.075			2.867	4.348	2.079	0.394	0.677	-0.105	1.836		-0.391	-0.070	-0.206	19.199	2.971				1.930	4.588	Complex
1.000	20.413	RPT6	RPL8B	8.494	10.220	-6.076	20.413	2.393	12.538	0.000	2.331	0.089	1.383	0.075			1.604	2.295	1.344	1.845	0.484	0.356	0.187		0.516	-0.560	0.474	15.637	-0.202	-0.201			0.220	-0.244	Complex
1.000	19.314	RPT6	BAA09202	6.919	5.535	-2.579	19.314	0.076	14.484		2.331	0.089	0.469	-0.075			1.939	4.493	1.938	1.617	0.564	-0.249	0.080		-0.264	-0.338	-0.265	14.522	-0.730	-0.201			-0.211	-0.227	Complex
0.999	14.260	RPL4A	KIN28	3.746	5.384	-6.244	14.260	1.692	12.014	-0.278	1.163	-0.093	-0.373	-0.075		0.210		1.092	-0.456	0.118	0.000	0.991	-0.091		-0.267	-0.331	-0.206	12.340	0.106	0.242				0.556	Complex
0.967	10.281	OXA1	RPL4B	7.672	10.281	-0.494	1.877	5.926	-0.426	0.675	1.180	0.052	3.019	0.445			-0.591	4.757	-1.129	4.961	-0.193		1.034		-1.698	-0.697	0.663	6.740	2.343	0.670					Metabolic
0.954	9.936	RPL29	TEF1	8.945	9.936	-0.085	2.793	6.684	-0.368	1.753	0.895	0.098	0.873									0.144			-1.457	0.931		8.062	0.194					4.108	Metabolic
1.000	23.835	PAB1	RPS13	14.463	14.621	-1.973	23.835	5.367	13.469	0.680	2.331	0.089	0.855	-0.075			1.118	5.928	1.049	1.152		-0.249	-0.091		0.070	0.439	0.000	19.720	0.786	0.958			0.347	0.660	Complex
1.000	21.963	RPL29	ASC1	17.614	21.963	5.230	7.775	10.410	2.302	3.320	0.852	0.175	4.903									0.000			2.132	5.207		13.907	10.421	0.599			-0.652	8.180	Metabolic
0.992	11.684	RPL4A	RPB8	10.743	11.684	1.070	4.275	7.895	0.881	-0.764	2.401	-0.083	0.908	0.445			0.000	4.346	2.872	1.789		-0.509	-0.380		0.652	-0.857	2.268	8.093	0.653	0.177			1.365	-1.345	Metabolic
1.000	18.379	URA2	TEF2	7.673	8.397	0.997	18.379	1.555	13.471	-0.278	1.134	-0.093	1.389	-0.075			1.276	2.019	-0.003	-0.837	-0.290	-0.303	0.080		-0.608	0.142	-0.206	15.086	1.557				1.195		Complex
1.000	16.955	RPL20A	MNN9	4.914	4.760	-2.459	16.955	3.935	12.190	-0.278	0.253		0.855															16.955							Complex
0.999	14.435	MRPS28	RPL4A	3.326	4.910	-2.475	14.435	1.548	12.109	0.680	0.693		-0.269				-0.325		-0.984									12.876		-0.201			1.676		Complex
0.973	10.488	TEF1	TSC13	10.488	1.970	1.216	9.562	1.690	6.244	-0.273	2.407		0.199	-0.109			0.331	1.336	1.472	-1.118	-0.198	0.493	-0.503		-0.393	0.199	-0.281	8.049	-0.203				-0.096	-0.791	PPI
0.999	14.193	SKI2	RPL20B	2.780	4.748	-6.494	14.193	1.355	12.062	0.000	1.364		-0.169	0.075		0.210	-0.704	-1.021	0.137	0.588	0.192		-0.091		0.314	-0.550		14.376	0.002				0.118		Complex
0.985	11.094	RPL20A	GLN4	11.094	10.495	0.261	5.006	7.667	-0.427	-0.668	2.407		0.717	0.454			0.944	4.668	0.868	3.497	0.897	-0.153	0.164		0.278	-0.320	0.000	6.755	2.925				1.670	0.837	PPI
0.996	12.553	SKI2	TUB1	-0.865	-1.249	-5.239	12.553	0.939	12.058	-0.278	1.364	-0.093	-0.544	-0.075			-0.818	-0.529	-0.942	0.223	-0.605		-0.091		-0.577	-0.530		13.631	-0.491	-0.201			-0.439		Complex
0.998	13.362	MRPS28	RPL7A	2.493	3.506	-3.084	13.362	0.928	12.109	0.680	0.693		-0.723				-0.325		-0.981									12.501		-0.201			1.284		Complex
1.000	33.753	RPL20A	RPL7A	30.857	33.753	11.587	23.771	11.101	4.465	3.320	3.031		5.679	2.534			3.623	13.156	6.422	5.818	1.488	1.167	2.613		6.734	5.691	0.663	20.859	8.760				4.384	7.971	Metabolic
1.000	24.540	RPL4A	TUB2	13.940	14.831	-4.235	24.540	1.553	15.138	-0.278	4.009	-0.093	1.925	-0.075			2.361	4.008	2.232	0.006	0.000	-0.249	0.791		0.004	-0.014	0.000	18.821	4.423	-0.016			-0.358	0.545	Complex
1.000	14.657	SKI2	RPT6	-0.001	3.048	-3.487	14.657	1.728	12.058	0.000	1.163	0.089	0.355	0.075	0.311	-0.305	-0.818	0.020	0.847	-0.627	0.079		-0.091		-0.409	0.102		14.348	0.668	-0.201			-0.517		Complex
1.000	15.261	SKI2	RPL8B	5.151	5.405	-5.193	15.261	2.091	12.058	0.000	1.163	-0.093	0.221	-0.075		0.210	-0.314	-0.455	1.032	1.026	0.212		-0.091		-0.394	-0.376		14.919	0.493	-0.201			-0.416		Complex
1.000	25.455	PAB1	RPL4B	14.899	16.729	0.938	25.455	5.256	14.588	0.680	2.331	-0.093	0.855	0.075		0.210	1.551	6.134	2.769	1.404	0.000	-0.041	-0.091		-0.112	0.894	0.000	19.741	1.743	0.958			0.260	1.306	Complex
0.997	12.650	SKI2	TEF2	-0.218	2.901	-4.332	12.650	-0.202	12.062	0.000	1.163	0.089	0.221	-0.075		0.210	-0.818	-1.568	0.296	-0.926	-0.385		-0.091		-0.401	-0.530		13.600	-0.349				-0.158		Complex
1.000	18.997	RIO2	RPL4A	7.485	9.001	-2.895	18.997	4.099	12.020	0.000	4.009		-0.238	-0.075			-0.818	0.383	-0.790	1.789	0.000	0.677	-0.091		-0.356	0.922	0.474	16.974	1.191	-0.201			1.185	3.818	Complex
1.000	24.645	PAB1	RPS1B	15.507	11.418	-3.280	24.645	4.013	14.212	0.680	2.959	0.089	0.855	0.075		0.210	1.551	3.851	2.509	0.210	0.281	-0.254	-0.091		0.070	0.649	0.145	20.352	1.743	0.958			0.228	0.660	Complex
1.000	15.125	RVB2	RPL20B	14.041	8.455	-0.086	15.125	4.532	5.820	0.000	2.959		0.286	-0.075			1.604	6.163	2.470	2.780	0.229		-0.091		0.184	-0.057		8.998	0.299				1.852	2.557	Complex
1.000	32.163	RPL4A	RPL27A	27.364	32.163	8.287	30.970	11.527	4.928	3.320	2.401	-0.277	6.127	0.774			3.363	14.220	6.535	10.581	0.257	1.070	3.010		1.022	5.381	2.268	20.838	7.775	1.638			4.540	8.361	Metabolic
0.992	11.732	RVB2	TUB1	11.732	6.761	-2.908	10.727	1.444	6.255	0.602	3.103		-0.818	0.454			0.692	3.808	0.555	2.070	-0.613		-0.605		-0.604	-0.797		7.950	-1.247	-0.343			-0.784	-0.801	PPI
1.000	25.426	PAB1	ASC1	15.307	14.597	-1.798	25.426	4.532	14.462	0.680	2.959	0.089	1.492	0.075	-0.468	0.210	1.394	5.048	2.635	1.399	0.426	-0.185	0.080		0.070	0.705		21.176	1.229	0.242			-0.179	0.660	Complex
1.000	30.976	RPL8B	RPS24B	26.557	30.976	10.029	24.074	10.487	6.053	3.320	2.401	-0.083	5.620	0.000			3.178	11.755	4.147	5.836	1.320	4.569	3.005		0.965	4.397		19.060	13.427	0.177			4.207	8.361	Metabolic
1.000	30.525	RPS24A	RPL20B	27.973	30.525	8.905	22.604	11.308	4.582	3.320	3.031		4.113	0.445	0.549		3.178	9.996	4.147	6.893	1.401	1.173	2.552		3.313	5.088		22.352	7.775				1.112	8.180	Metabolic
1.000	33.014	RPL8B	RPS13	29.319	33.014	9.755	22.841	11.108	7.707	3.320	2.401	-0.108	5.285	0.000			3.302	13.304	3.362	5.964		2.153	3.168		3.485	3.707	0.206	23.421	12.116	5.286			3.973	6.244	Metabolic
1.000	15.403	PAB1	THR4	3.777	2.801	-5.645	15.403	3.466	12.073	-0.278	0.360		0.650	-0.075	-0.468		-0.325	-0.988	-0.821	-1.175	-0.644	-0.303	-0.091				0.145	16.340		0.000					Complex
1.000	15.271	CDC48	RPL27A	15.271	13.589	-1.690	12.966	2.266	4.974	2.450	2.407		0.854	-0.109			2.430	2.204	1.737	1.016	0.000		0.608		-0.312	-1.031	0.760	10.316	-0.630	-0.343			0.521		PPI
1.000	17.725	RPL8B	RPL29	16.641	17.725	4.739	7.049	10.208	-0.398	3.320	0.852	0.201	3.541									0.517			1.819	1.651		13.150	8.474	0.599			-0.652	6.449	Metabolic
0.981	10.845	ATP1	TSC13	10.845	10.498	-3.495	4.570	6.383	1.613	0.602	0.974		0.664	-0.109			0.718	1.274	1.634	5.056	0.802	-0.153	0.342		-0.395	3.210	-0.281	3.948	-1.249	0.510			0.206		PPI
0.976	10.616	GAL10	BAA09202	-0.617	0.279	-1.234	10.616	-0.857	12.170		0.253						-0.950											12.443	-1.829	-0.016					Complex
1.000	20.918	RPS24A	TUB1	7.374	5.339	-0.821	20.918	1.490	13.469	-0.278	2.959	0.089	0.690	-0.075			2.575	2.585	-0.001	0.595	-0.322	-0.254	1.836		-0.085	-0.485		15.769	1.740	-0.201			-0.305	-0.270	Complex
1.000	16.796	CDC48	HSP60	11.617	12.696	-0.138	16.796	3.143	7.811	0.000	2.029	-0.093	1.644	-0.075		-0.305	2.641	3.170	3.953	1.614			1.069		-0.021	0.712		10.797	0.088	1.831			1.238		Complex
1.000	22.651	CDC48	RPL20B	13.215	14.689	0.158	22.651	1.431	13.798	1.320	2.850		0.977	-0.075			2.349	3.216	1.551	0.939	0.209		0.791		-0.135	0.397	-0.206	17.501	0.070				0.150		Complex
1.000	14.817	CDC48	TUB1	10.218	10.082	-2.076	14.817	1.332	8.168	-0.278	4.009	-0.093	-0.621	0.075			2.225	3.642	1.206	1.602	-0.197		1.069		-0.021	0.053	-0.206	9.642	0.976	0.242			-0.278		Complex
1.000	32.051	RPP0	RPS24A	27.969	32.051	4.383	21.865	10.740	4.367	3.320	3.031	0.052	5.971	1.355			3.215	14.259	3.665	5.890	0.974	0.730	2.786		1.264	4.956		20.994	4.948	0.599			3.839	7.259	Metabolic
1.000	31.024	RPL27A	RPS24A	25.422	31.024	5.364	24.634	11.773	3.558	3.320	2.401	-0.277	5.679	1.355			3.215	12.888	3.829	5.762	0.950	3.441	3.168		3.036	9.017		22.276	7.792	0.599			4.540	8.361	Metabolic
1.000	19.852	RPP0	VMA2	7.821	7.479	-5.496	19.852	0.995	13.432	-0.278	4.009		0.752	-0.075			1.017	-0.026	2.028	-0.825	-0.700		-0.091		-0.087	0.115	-0.206	18.124	-0.656	-0.201			0.612	0.485	Complex
1.000	33.506	RPP0	RPL30	28.008	33.506	1.101	27.093	10.706	4.455	3.320	3.899		6.282	1.355			3.488	14.271	2.347	8.284	-0.193		2.846		2.787	4.586	0.000	23.017	3.132	0.599			-0.329	7.118	Metabolic
1.000	15.489	CDC48	ERG27	6.292	5.165	-1.287	15.489	1.307	12.073	2.291	0.989		-0.373	-0.075	-0.289		-0.435	-0.486	-0.806	-0.507	0.878		0.187				0.474	14.578		0.258					Complex
1.000	15.811	TEF1	VMA2	13.678	11.973	3.679	15.811	2.609	7.154	2.291	4.009	-0.093	-0.621	-0.075			0.536	-0.562	2.245	-0.697	-0.725		-0.091		0.344	0.024	0.474	14.135	-0.884				1.217	-0.244	Complex
1.000	31.527	RPL8B	RPS24A	26.985	31.527	9.829	22.988	11.219	6.053	3.320	2.401	-0.083	5.439	0.000			3.178	11.755	4.147	5.836	1.320	4.569	3.005		0.965	4.397		22.763	13.427	0.177			4.207	8.361	Metabolic
0.995	12.277	CAA42366	THR4	1.361	4.267	-0.987	12.277	0.414	12.135		-0.229				-0.043													11.961		0.258		0.166			Complex
1.000	22.511	RPL4A	PRE9	11.496	13.626	-1.691	22.511	4.170	13.432	0.000	2.331	-0.093	0.528	-0.075			2.218	2.965	5.806	2.952		0.429	0.080		0.093	1.256		15.349	1.575	0.084			0.357	0.589	Complex
0.999	13.991	PAB1	TRP5	4.556	4.349	-0.240	13.991	1.796	12.170	-0.278	0.989		-0.301				-0.384											14.539	-1.076	-0.016				-0.593	Complex
0.999	13.470	PAB1	TEF1	13.470	7.803	0.503	13.057	2.977	6.471	0.602	2.407		-0.638	-0.109		0.359	1.401	2.102	2.497	-1.003	0.087	-0.146	-0.605		-0.063	-0.424	-0.470	10.680	1.179				-0.729	0.859	PPI
1.000	31.848	RPL8B	RPL30	29.792	31.848	4.964	23.632	11.292	5.887	3.320	3.031	0.175	5.676	-0.206			2.674	10.837	3.628	9.490	-0.193		3.242		3.064	4.386	0.206	22.774	6.829	0.599			0.876	7.259	Metabolic
1.000	32.383	RPL27A	RPL30	30.320	32.383	5.406	22.158	11.198	4.886	3.320	2.401	0.175	6.282	0.774			3.348	13.836	2.165	10.017	-0.193		3.793		6.288	4.633	0.663	22.934	3.621	1.638			2.135	7.537	Metabolic
1.000	14.732	CAA42366	TEF1	2.694	4.000	-0.629	14.732	0.332	12.175		1.298						0.927											13.489	1.237						Complex
0.999	13.863	TEF1	TRP5	0.283	0.965	-0.346	13.863	1.224	12.175	-0.278	1.298		-0.556				0.000											13.616	0.302					0.334	Complex
1.000	21.146	CDC48	TUB2	10.824	11.334	-1.866	21.146	0.516	14.485	-0.278	4.009	-0.093	0.221	-0.075			2.361	3.014	1.872	-0.795	0.513		0.962		-0.021	0.125	-0.206	17.158	1.536	0.242			-0.157		Complex
1.000	17.098	CAA42366	ASC1	6.072	8.112	-0.043	17.098	3.593	12.170		0.989						0.346											13.180	3.918	-0.016					Complex
1.000	17.407	PAB1	VMA2	6.756	8.114	-0.224	17.407	1.785	14.368	-0.278	2.331	-0.093	-0.301	-0.075			-0.329	1.600	2.638	0.139	-0.694		-0.720		-0.112	-0.277	0.145	16.000	-1.071	-0.016			-0.383	-0.270	Complex
